judul,label
"
Pertamina Imbau Pemudik Isi Bensin di Luar Pelabuhan, Cegah Antrean di Merak
",Netral
"
Makin Banyak Orang Pakai Kereta Api ke Bandara dan Pelabuhan, Ini Datanya
",Positif
"
Bank BUMN Berangkatkan Ribuan Pemudik ke Kampung Halaman Gratis!
",Positif
"
BI dan Bank Sentral se-ASEAN Dorong Transaksi Mata Uang Lokal Lintas Kawasan
",Positif
"
Pertamina Siapkan Sanksi buat Arie Febriant Pemobil yang Viral Meludah!
",Negatif
"
Sektor Manufaktur RI Bisa Moncer, Bagaimana Caranya?
",Positif
"
H-3 Lebaran, Pasar Johar Semarang Diserbu Pembeli
",Positif
"
Perputaran Ekonomi Saat Musim Mudik Lebaran Diprediksi Capai Rp 385 T
",Positif
"
Berangkat! Pelni Angkut 2.384 Penumpang Mudik Gratis Sepeda Motor ke Semarang
",Positif
"
Menhub Larang Keras Truk ODOL Wira-wiri di Pelabuhan Selama Mudik!
",Negatif
"
Jumlah Pemudik Kereta Api pada H-3 Lebaran
",Netral
"
PLN Jamin Pembangkit dalam Kondisi Prima Selama Lebaran
",Positif
"
Tol Japek Selatan Dibuka Gratis di Musim Mudik Lebaran 2024
",Positif
"
BRI Beri Tips Cerdas Sambut Mudik dan Lebaran
",Positif
"
BRI Tetap Buka Layanan Digital dan Konvensional Selama Libur Lebaran
",Netral
"
Indofarma Ungkap Sudah Bayar THR ke Karyawan, Klaim Tanpa Dicicil
",Positif
"
Gara-gara Hal Ini, Orang Bakal Makin Banyak Belanja di Mal!
",Positif
"
Heboh Indofarma Tunggak Gaji Karyawan, Tiba-tiba Komut Mau Mundur
",Negatif
"
Menko PMK Muhadjir dan Menhub Tinjau Arus Mudik di Merak
",Netral
"
Kemenhub Fasilitasi Pemulangan Jenazah Kecelakaan Kapal Keoyoung Sun
",Negatif
"
Viral Uang Rupiah Pecahan 1.0, BI: Cuma Contoh Tak Bisa Dipakai Belanja!
",Negatif
"
Jalur Tengah Tegal Menuju Purwokerto Padat Merayap
",Netral
"
BRI Kasih THR Rp 1 Juta Buat yang Setor Tunai Tanpa Kartu di ATM, Mau?
",Positif
"
Akses Tol ke Stasiun Kereta Cepat Whoosh Halim Dibuka, Ini Jam Operasionalnya
",Netral
"
Panas Menyengat, Pemudik Motor Disemprot Air
",Netral
"
Selain Nunggak Gaji, Indofarma Juga Digugat PKPU Gegara Tak Bisa Bayar Utang
",Negatif
"
PalmCo Siapkan 35 Ton Sembako Murah, Harga Diskon 50%!
",Positif
"
Catat! Ini Rincian Tarif Tol dari Jakarta ke Surabaya
",Netral
"
Pedagang Musiman Manfaatkan Macet Tol Merak
",Netral
"
Avrist Assurance Raih Penghargaan Best Digital Corporate Brand
",Positif
"
Pabrik Beton Siap Pakai di Subang Resmi Beroperasi, Segini Kapasitasnya
",Positif
"
Penyandang Disabilitas Mudik Gratis dengan Kereta Api
",Netral
"
Indofarma Akui Belum Punya Duit buat Bayar Gaji Karyawan
",Negatif
"
Jasa Penukaran Uang Lebaran Marak di Pinggir Jalan
",Netral
"
Belajar Memahami Ilmu Saham untuk Kecerdasan Keuangan
",Netral
"
Amankan Mudik Lebaran, Bos Pertamina Cek Stok dan Kualitas Avtur di Halim
",Netral
"
Miris! Gaji dan THR Karyawan Indofarma Belum Dibayar
",Negatif
"
Belanja Praktis Pakai QRIS di BRImo, Dana Bisa dari Kartu Kredit Lho
",Positif
"
Ada 'SPBU Keliling' di Tol Jakarta-Merak, Bisa Antar BBM ke Pemudik
",Positif
"
Potret Puncak Arus Mudik di Pelabuhan Bakauheni
",Netral
"
H-6 Konsumsi BBM Pertamina Melonjak Drastis, Pertamax Turbo Naik 90%
",Positif
"
Penjelasan Sri Mulyani dan Airlangga Soal Anggaran Perlinsos-Bansos El Nino
",Netral
"
Gaji PNS Golongan 3a dan Lainnya, Lengkap dengan Daftar Tunjangan
",Netral
"
Gamis Shimmer Jadi Tren Lebaran Bikin Pedagang Tanah Abang Kebanjiran Cuan
",Positif
"
Bursa Kripto Wanti-wanti Perusahaan Trader Kripto Cepat Urus Izin!
",Negatif
"
Ada Sinyal Aturan Pengetatan Impor Mau Dievaluasi Kemendag
",Netral
"
Pastikan Stok Aman, Semua Kilang Pertamina Tetap Optimal Meski Libur Lebaran
",Positif
"
Kuota LPG 3 Kg Ditambah 7,36 Juta Tabung Antisipasi Kebutuhan Lebaran
",Positif
"
Enaknya Mudik Gratis Naik Kapal Pelni, Hemat Rp 6 Jutaan-Dapat Makan Gratis
",Positif
"
Ada Bus Listrik Wira-wiri di Bandara Soetta, Ini Penampakannya
",Netral
"
Hyundai dan Kia Kepincut Bikin Baterai Mobil Listrik di India, Investasi Rp 38 T
",Positif
"
Alhamdulillah! Airlangga Bawa Kabar Baik buat Ekonomi RI
",Positif
"
Merasakan Langsung Mudik Gratis Naik Kapal Pelni Jakarta-Semarang 16,5 Jam
",Netral
"
Awas THR Cuma Numpang Lewat! Ini 5 Tips Biar Duit Lebih Awet
",Negatif
"
Pelabuhan Ciwandan Sediakan Area Bermain untuk Anak Pemudik
",Netral
"
Belum Punya Dana Darurat? Ini 5 Tips Kumpulkan Uang buat Jaga-jaga
",Positif
"
Ini Perusahaan Pertama yang Gabung Jadi Anggota Bursa Kripto RI
",Positif
"
Sudah Tiba di Semarang, Pelni Turunkan 2.384 Penumpang Mudik Motor Gratis
",Positif
"
Waspada Pencurian Data Nasabah Bank dengan Modus e-SIM Swap, Apa Itu?
",Negatif
"
Investasi Asing di IKN Digeber Usai MK Umumkan Putusan Sengketa Pilpres
",Netral
"
Jasa Raharja Jamin Perawatan-Santunan Korban Kecelakaan Tol Japek KM 58
",Positif
"
Terlanjur Sampai Pelabuhan Merak tapi Belum Punya Tiket, Pemudik Harus Apa?
",Netral
"
Boeing Bermasalah Lagi, Penutup Mesin Lepas dan Hantam Sayap Pesawat
",Negatif
"
Bahlil Bicara soal Jokowi Diminta Dihadirkan di Sidang MK: Terlalu Lebay
",Negatif
"
Direktur BRI Cek Layanan Libur Lebaran, Pastikan Berjalan Optimal
",Positif
"
Stop Lakukan 5 Kesalahan Ini Jika Mau Lepas dari Jeratan Generasi Sandwich
",Negatif
"
PLN Tambah 4 Kali Lipat Jumlah SPKLU di Tol Trans Jawa & Sumatera
",Positif
"
Arie Febriant, Pemobil yang Meludah Saat Ditegur Punya Harta Rp 2,2 Miliar
",Netral
"
Pelabuhan Ciwandan Mulai Layani Penyeberangan Roda 4
",Netral
"
Irak Mau Pasok 10 Juta Liter BBM ke Gaza
",Positif
"
BUMN Semen Berangkatkan 880 Orang Mudik Gratis ke 4 Provinsi
",Positif
"
Bahlil Sebut RI Bisa Segera Kuasai 61% Saham Freeport, Asal...
",Netral
"
Penanganan Kecelakaan KM 58 Selesai, Tol Japek Selatan Ditutup Lagi
",Netral
"
Sekuriti Stasiun Tawang Kembalikan Tas isi Emas 500 Gram, Ini Kronologinya
",Netral
"
Ini Lokasi Akses Alternatif ke Stasiun Kereta Cepat yang Dibuka
",Positif
"
19.700 Orang Belum Punya Tiket Feri Jadi Biang Kerok Kemacetan Menuju Merak
",Negatif
"
Harga Emas Rehat Cetak Rekor, Hari Ini Turun Rp 10.000/Gram
",Negatif
"
Bahlil Temui Jokowi di Istana Saat Cuti Bersama, Ada Apa?
",Netral
"
Menhub Cek Lokasi Kecelakaan di KM 58 Tol Jakarta-Cikampek Sore Ini
",Negatif
"
Konsumsi BBM Naik saat Arus Mudik, Pertamax Paling Tinggi
",Netral
"
Draf Perpanjangan Kontrak Vale Sudah di Meja, Bahlil: Habis Lebaran Selesai!
",Positif
"
317 Ribu Kendaraan Lewat Tol Trans Sumatera Saat Mudik, Naik 50%
",Positif
"
Suasana Pelabuhan Ciwandan H-2 Lebaran, Masih Ramai tapi Lancar
",Netral
"
Menhub Lapor ke Jokowi 28% Pemudik Lewat Merak Belum Punya Tiket
",Netral
"
Elnusa Petrofin Salurkan 9.264 Paket Sembako di Seluruh Indonesia
",Positif
"
193 Juta Orang Pulang Kampung, Luhut: Mudik Paling Meriah Sepanjang Sejarah
",Positif
"
Imbas Kecelakaan di KM 58 Tol Japek, Jasa Marga Buka Tol Japek Selatan Gratis
",Netral
"
Menhub Bicara Kesiapan Jalur Mudik via Darat-Udara, Singgung Cipali-Merak
",Netral
"
Menhub Ungkap Penyebab Macet hingga Belasan Kilometer Menuju Pelabuhan Merak
",Negatif
"
Jokowi Buka Suara soal Kepadatan Pemudik di Pelabuhan Merak
",Netral
"
Jokowi Cek Arus Mudik: Nggak Ada Antrean Terlalu Panjang di Bandara-Stasiun
",Netral
"
Jokowi Cek Arus Mudik di Stasiun Pasar Senen Bareng Menhub, Begini Kondisinya
",Netral
"
Holding BUMN Jasa Survei Berangkatkan Ratusan Pemudik ke Semarang-Surabaya
",Netral
"
Kemendag Buka Suara soal Barang Pekerja Migran Tertahan di Gudang
",Netral
"
Panen Raya Padi di Sulsel Jelang Lebaran
",Positif
"
Tol Japek Selatan Dibuka Gratis Selama Mudik Lebaran, Ini Syaratnya
",Netral
"
6 Kartu e-Toll dari Berbagai Bank, Jangan Lupa Isi Saldo yang Cukup!
",Netral
"
8 Contoh Deskripsi Pengalaman Kerja dan Tips Menulisnya
",Netral
"
Energi di Bulan Suci dari Pulau Besi
",Netral
"
ESDM Catat Konsumsi BBM RON 90 Naik 13,82%, Stok Aman 21 Hari
",Positif
"
Heboh Rupiah Pecahan 1.0, Ternyata Begini Faktanya!
",Netral
"
Potret Arus Mudik Tol Trans Jawa pada H-3 Lebaran
",Netral
"
3 Fakta Indofarma Tunggak Bayar Gaji Karyawan
",Negatif
"
Literasi Keuangan untuk Wirausaha Muda di Jawa Timur
",Netral
"
Jelang Lebaran, Penjualan Bedug di Tanah Abang Meningkat
",Positif
"
Kebutuhan Melonjak, Pertamina Tambah 7,36 Juta Tabung LPG 3 Kg
",Positif
"
Pakistan Tunjuk Menteri Keuangan Baru Tapi Tidak Digaji
",Netral
"
Lebaran Tinggal Sehari, Pedagang Kulit Ketupat Panen Rezeki
",Positif
"
Pengin Beli Camilan Saat Naik Kereta Cepat? Langsung ke Sini
",Netral
"
Ratusan Warga Ikut Mudik Gratis dengan Kereta Api di Palembang
",Netral
"
1,2 Juta Kendaraan Tinggalkan Jabotabek Hingga H-2 Lebaran
",Netral
"
Ini Jadwal Operasional Terakhir KRL di Malam Takbiran
",Netral
"
Sebanyak 416 Ribu Pemudik Tinggalkan Jakarta Naik Kereta
",Netral
"
H-1 Lebaran Harga Daging Sapi hingga Cabai Makin Mahal!
",Negatif
"
Pedagang Kembang Api Diserbu Pembeli Jelang Malam Takbiran
",Positif
"
Merasakan Masalah Keuangan Ini Saat Lebaran? Berarti Kamu Sandwich Generation
",Negatif
"
Jangan Kaget kalau Mudik Lewat Sini, Jalan Tolnya Bisa 'Nyanyi'!
",Netral
"
Begini Nih Nasib Tukang Cukur Pas Mau Lebaran
",Netral
"
5 Rest Area Instagramable di Tol Trans Jawa, Cocok buat Spot Foto
",Netral
"
Pengusaha Respons soal Barang Pekerja Migran yang Tertahan di Gudang
",Netral
"
Cocok buat Lebaran, Ada ATM Khusus Pecahan Kecil di Sini
",Positif
"
Warga Berburu Perhiasan Emas untuk Dipakai Lebaran
",Positif
"
Ternyata Segini Gaji Buat Hidup Layak di Jakarta
",Netral
"
Penting! Ini Tips Aman Mudik Lewat Jalur Contraflow
",Netral
"
Kala Babe Cabita Kasih Masukan Langsung soal Pajak ke Sri Mulyani
",Netral
"
Mau Bagi-bagi Angpau? Jangan Pake Duit Ini Ya, Udah Nggak Laku!
",Negatif
"
Masjid Sheikh Zayed Solo Garapan Waskita Tampung 15 Ribu Jemaah Salat Id
",Netral
"
Pedagang Kulit Ketupat Kewalahan Layani Pesanan yang Membludak
",Positif
"
Daftar Jalan Tol dengan Pemandangan Indah di Indonesia, Ada Gunung Merbabu
",Netral
"
Besok Lebaran, Berapa Besar Sebaiknya Memberikan Angpau?
",Netral
"
Perjalanan Mudik Makin Tenang Ada Sabrina dan BRImo
",Positif
"
Resmi! Kemenperin Batasi Impor AC, Mesin Cuci, Hingga Laptop
",Netral
"
1.299 Unit SPKLU PLN di Jalur Mudik Siaga Layani Pengguna Mobil Listrik
",Positif
"
Ini Risiko Tak Daftarkan NIK Jadi NPWP di Tahun Ini
",Negatif
"
Berapa Lama Utang Pinjol Hangus dengan Sendirinya?
",Netral
"
Besok Lebaran, Harga Emas Cetak Rekor Termahal!
",Positif
"
Beda dengan Tahun Lalu, Pemudik Kini Lebih Banyak Jalan Malam Hari
",Netral
"
Dari Mana Asal-usul Munculnya Tradisi Bagi-bagi Uang Saat Lebaran?
",Netral
"
Asisten Virtual BRI Sabrina Siap Temani Nasabah Selama Masa Lebaran
",Positif
"
Cara Mengaktifkan IKD, Fotokopi KTP Tak Berlaku Lagi Tahun Ini
",Netral
"
Siapa yang Punya SCBD? Ini Orangnya
",Netral
"
30 Ucapan Selamat Lebaran Idul Fitri untuk Atasan dan Rekan Bisnis
",Netral
"
Kios Oleh-oleh Khas Cikampek Raup Cuan di Musim Mudik
",Positif
"
Bisa buat Lebaran, Begini Cara Mencairkan Saldo BPJS Ketenagakerjaan Resign
",Netral
"
Kabar Terbaru Rencana Jokowi yang Ingin RI Kuasai 61% Saham Freeport
",Positif
"
Mal Pelayanan Denpasar Tetap Buka 8-9 April 2024
",Netral
"
Kenalan dengan Orang Terkaya Paling Muda di RI, Hartanya Tembus 33 T!
",Positif
"
Butuh Duit Segini kalau Mau Buka Alfamart Sendiri, Termasuk Syaratnya
",Netral
"
Ternyata Ini Pemilik Biskuit Khong Guan yang Selalu Ada Saat Lebaran
",Netral
"
Deretan Masalah Pesawat Boeing: Pintu Copot di Udara-Penutup Mesin Lepas
",Negatif
"
Padat Banget! Begini Suasana Pemudik di Kapal Antarpulau Ternate
",Netral
"
Jelang Lebaran, Warga Pakistan Mulai Berburu Perhiasan
",Netral
"
Harta Kekayaan Jack Ma Kalah Sama 3 Orang Indonesia Ini
",Negatif
"
9 Orang Kaya Pemilik Mal Mewah dan Terkenal di Jakarta
",Netral
"
Ini Nih Biang Kerok Kemacetan 'Horor' di Jalan Tol ke Merak
",Negatif
"
Singgung Sektor Tekstil Berat, Bos Kadin Minta Pengusaha Terbuka soal THR
",Netral
"
Begini Potret di India Saat Menyambut Idul Fitri 1445 H
",Netral
"
Zulhas Bantah Harga Daging Sapi Naik, Masih Rp 130-140 Ribu/Kg
",Netral
"
Impor Televisi, AC hingga Kulkas Dibatasi, Zulhas: Kalau Dilarang WTO Marah
",Negatif
"
Jokowi Sebut Negosiasi Tambah Saham di Freeport Alot, Bahlil Turun Tangan
",Netral
"
Suasana Mudik Idul Fitri Penuh Sesak di Bangladesh
",Netral
"
Ada Diskon Tarif Arus Balik 20%! Cek Daftar Tol dan Tanggalnya di Sini
",Positif
"
Pembangkit Listrik Tenaga Air di Italia Meledak
",Negatif
"
Cerita Zulhas Minta Maaf ke Jokowi di Istana
",Netral
"
796.000 Agen BRILink Siap Layani Kebutuhan Nasabah Selama Libur Lebaran
",Positif
"
Momen Akrab Sri Mulyani Silaturahmi Lebaran dengan Jokowi dan Megawati
",Netral
"
Bahlil Minta Freeport Bantu Bangun Smelter di Papua
",Netral
"
Kata Zulhas soal Tomat Mahal: Kalau Harga Murah Sekali Orang Malas Tanam
",Negatif
"
Bahlil Wanti-wanti Induk Freeport Indonesia Harus Setuju RI Tambah Porsi Saham
",Netral
"
Zulhas Bicara Harga Pangan: Kalau Murah Saya Nggak Senang Sebetulnya
",Positif
"
Bahlil Teken Izin Usaha Vale Jika Syarat Ini Terpenuhi
",Netral
"
Tahap Awal, Smelter Freeport Produksi 850 Ribu Ton Konsentrat Tembaga
",Positif
"
Ucapkan Maaf Lahir Batin, Zulhas: Persaingan Selesai, Rakyat Sudah Tentukan Pilihan
",Positif
"
Maruarar Buka Suara soal Masuk Daftar Calon Menteri Kabinet Prabowo-Gibran
",Netral
"
Tiga Tol Terpanjang di Jawa, Siapa Tahu Sempat Dilewati Saat Mudik
",Netral
"
Bahlil Ungkap Gelar Open House Gara-gara Jokowi
",Netral
"
Kisah Bisnis Biskuit Khong Guan, Camilan yang Biasanya Ada Saat Lebaran
",Netral
"
Smelter Freeport Rampung Mei, tapi Mulai Produksi Agustus
",Netral
"
AS Jual Peralatan Canggih Rp 2 T buat Ukraina Sikat Rusia, Begini Cara Bayarnya
",Positif
"
Bos Freeport Buka Suara soal Negosiasi Saham yang Jokowi Sebut Alot Banget
",Netral
"
China Diam-diam Lagi Nimbun Emas Nih, Ada Apa Ya?
",Netral
"
Jokowi Turun Lagi ke IKN Usai Lebaran
",Netral
"
Rencana Menteri Basuki Bareng Istri Pindah ke IKN Juli
",Netral
"
Cerita Menteri Jokowi Menangis Saat Lihat Mudik Lebaran
",Netral
"
Perbaikan Tol Bocimi Dikebut, H+1 Lebaran 1 Lajur Dibuka
",Positif
"
Rencana Basuki di Hari Lebaran: Ziarah ke Makam Eks Menteri PUPR-Makan Pempek
",Netral
"
Pengeluaran Membengkak Sebelum Lebaran? Cek Catatan Transaksinya di BRImo
",Netral
"
Ini Dia 3 Orang Indonesia yang Lebih Kaya dari Jack Ma
",Positif
"
Jangan Bagi-bagi Angpau Pake Duit Ini, Nggak Laku Lagi!
",Negatif
"
Sambut Lebaran, Nelayan di Aceh Libur Melaut
",Netral
"
Impor Televisi, AC, Kulkas, hingga Laptop Dibatasi! Ternyata Ini Alasannya
",Negatif
"
Contoh Ucapan Selamat Idul Fitri 1445 H buat Bos-Rekan Bisnis, Langsung WA
",Netral
"
Nggak Nyangka! Ada 10 Tol Unik di RI, Punya Terowongan Gajah-Bisa Nyanyi
",Positif
"
Meningkatnya Permintaan Telur Ayam untuk Lebaran
",Positif
"
Terlibat Korupsi Rp 200 T, Pengusaha Vietnam Ini Divonis Hukuman Mati!
",Negatif
"
Kunjungan Naik hingga 300%, Ini Rest Area Terfavorit Selama Mudik
",Positif
"
Pengusaha Wanti-wanti Prabowo Disiplin Kelola APBN Tahun Depan
",Netral
"
Alasan di Balik Impor Televisi, Kulkas, hingga Laptop Diperketat
",Negatif
"
Ditanya Menteri Keuangan Kabinet Baru, Prabowo: Masih Lama!
",Netral
"
Jadi Lokasi Favorit Kerja, SCBD Siapa yang Punya?
",Netral
"
Pengusaha Waswas Barang Impor Serbu RI
",Negatif
"
Arus Balik Segera Dimulai, Perhatikan Ini Agar Aman Lewati Contraflow
",Positif
"
1,87 Juta Kendaraan Diproyeksi Serbu Jabotabek Saat Arus Balik
",Netral
"
Pengusaha Kelas Kakap hingga Tokoh Sambangi Open House Airlangga
",Netral
"
Menhub Minta Pemudik Balik Lebih Awal dan Hindari Travel Gelap
",Netral
"
Tol Semarang-Jakarta Diskon 20% Saat Arus Balik, Tarifnya Jadi Segini
",Positif
"
Sopir Bus Rosalia Indah Diduga Ngantuk, Menhub: Tak Boleh Nyetir Lebih dari 8 Jam!
",Negatif
"
Libur Lebaran, Warga Langsung Serbu Kereta Cepat
",Positif
"
Kecelakaan Maut di Tol Batang, PO Bus Rosalia di Ambang Sanksi
",Negatif
"
Pascalongsor, Tol Bocimi Dibuka Fungsional
",Netral
"
Menhub Ungkap Analisis Penyebab Kecelakaan Maut Bus Rosalia Indah
",Netral
"
Segini Besaran Subsidi Elpiji 3 Kg yang Sempat Dipakai Prilly
",Netral
"
Inggris Cetak 4 Uang Baru Dengan Wajah Raja Charles Tanpa Mahkota!
",Netral
"
Canggih! Perusahaan Tambang Ini Pakai AI Temukan Berlian
",Positif
"
Jasa Raharja Jamin Seluruh Korban Kecelakaan Maut Bus Rosalia Indah
",Netral
"
Menhub Kembali Blusukan ke Tol Jakarta-Cikampek, Ada Apa?
",Netral
"
Kereta Cepat Whoosh Full Saat Libur Lebaran, Ingat Aturan Bagasinya!
",Netral
"
Konsumsi BBM Pertamina Capai Puncak, Pertamax hingga LPG 3 Kg Laris Manis
",Positif
"
Arus Keluar Masih Tinggi, 1,5 Juta Kendaraan Tinggalkan Jabotabek
",Negatif
"
Jadwal Operasional Ekspedisi J&T dan JNE saat Lebaran 2024
",Netral
"
Jack Ma Muncul Lagi ke Publik, Saham Alibaba Langsung Melejit
",Positif
"
Terungkap! Sosok di Balik Gambar Keluarga Ikonik di Kaleng Khong Guan
",Netral
"
3 Orang RI Ini Punya Harta Lebih Banyak dari Jack Ma
",Positif
"
Heboh Prilly Pakai Tabung Gas 3 Kg, Ini Aturan Penggunaannya
",Netral
"
Tol Bocimi Ruas Cigombong-Cibadak Dibuka Jam 12 Siang Ini
",Netral
"
Fitch Pangkas Prospek Surat Utang China Jadi Negatif, Ada Apa?
",Negatif
"
Kronologi Ibu Melahirkan di KA Sembrani saat Mudik Lebaran
",Netral
"
Jasa Perahu Motor Tujuan Tidore Meningkat Saat Lebaran
",Positif
"
Harga Emas Lagi Cetak Rekor, Begini Cara Cek Untungnya
",Positif
"
Ini Negara Motor Pertumbuhan Ekonomi Asia 2024, Ada Indonesia?
",Netral
"
Dapat Angpau Isinya Uang Langka Ini? Bisa Ditukar di Sini
",Positif
"
Masih Butuh Uang Receh Buat Lebaran? Bisa Ditukar di ATM Khusus Ini
",Netral
"
THR Nggak Bikin Kantong Aman Saat Lebaran? Awas 'Penyakit' Turunan Ini
",Negatif
"
Harap Bersabar, Smelter Anyar Freeport Baru Bisa Produksi Agustus
",Netral
"
Zulhas Ogah Harga Pangan Dijual Kelewat Murah, Ini Alasannya
",Netral
"
Reaksi Bos Freeport Soal Negosiasi Saham yang Jokowi Sebut Alot
",Netral
"
Arus Balik Diskon 20% Lewat Tol, Catat Nih Ruas dan Waktunya!
",Positif
"
Harga Minyak Mentah Mulai Naik Kala Timur Tengah Bergejolak
",Netral
"
Mengintip Suasana Mal di Jakarta Saat Libur Lebaran
",Netral
"
Angkasa Pura Layani 4,1 Juta Penumpang Pesawat Selama Musim Mudik
",Positif
"
Potret Arus Balik di Pelabuhan Bakauheni Lampung Mulai Ramai
",Netral
"
Cek! Daftar Lengkap Harga BBM di Semua SPBU
",Netral
"
Musim Mudik Lebaran, Konsumsi Pertamax Turbo Naik 104%!
",Positif
"
Mainan Asal China Masih Banjiri Pasar Gembrong, Pedagang Bilang Gini
",Netral
"
Bank Daerah Geber Layanan Berbasis Digital
",Positif
"
Ramai-ramai Naik MRT Jakarta Saat Libur Lebaran
",Netral
"
Potret Ratu Properti yang Dihukum Mati Atas Korupsi Rp 200 Triliun
",Negatif
"
Ada Air Masuk ke Dalam Kereta Whoosh, KCIC Minta Maaf
",Negatif
"
Kondisi Terkini Pasar Gembrong di Tengah Gempuran Toko Mainan Online
",Netral
"
Rezeki Nomplok Lebaran, Pedagang Pasar Gembrong Bisa Kantongi Rp 20 Juta/Hari!
",Positif
"
Pedagang Mainan di Pasar Gembrong Makin Cuan Saat Lebaran
",Positif
"
Begini Kesiapan Pembangkit Listrik EBT PLN Selama Libur Lebaran
",Netral
"
Mau Naik Whoosh? Jangan Bawa Barang-barang Ini Ya!
",Netral
"
Palang Pintu Perlintasan Kereta Bukan Tanggung Jawab KAI, Begini Aturannya
",Netral
"
Libur Lebaran, Penyaluran Insentif Prakerja Ditiadakan Sampai 16 April
",Netral
"
Pasar Tanah Abang Blok A Ditutup, Ini Penyebabnya
",Negatif
"
Pengunjung Candi Prambanan Hampir 15.000 di Libur Lebaran
",Netral
"
Segini Harga Sepatu Adidas Samba yang Bikin PM Inggris Rishi Sunak Dihujat
",Negatif
"
BUMN Pangan Pastikan Stok Gula-Migor Aman Selama Libur Lebaran
",Positif
"
Simak! Tol Jogja-Solo Beroperasi Gratis buat Arus Balik, Ini Jadwalnya
",Positif
"
Penumpang Whoosh di Hari Lebaran Tembus 26 Ribu, Paling Banyak Usai Shalat Ied
",Positif
"
Begini Kondisi Angkutan Penyeberangan Libur Lebaran di Muara Angke
",Netral
"
Profil Rosalia Indah yang Busnya Kecelakaan di Tol Batang
",Negatif
"
Kerja 20 Menit Sehari, Mantan Guru Bimbel Ini Raup Cuan Rp 612 Juta Per Bulan!
",Positif
"
Jaga Silaturahmi Secara Online, Top Up Paket Data Pakai BRImo
",Netral
"
Waspada Soceng! Ini Tips Transaksi Aman di Momen Lebaran dari BRI
",Netral
"
Gila! Harga Emas Makin Melejit, Sudah Tembus Rp 1.324.000/Gram
",Positif
"
Kecelakaan Maut Bus Rosalia Indah di Tol Batang, Manajemen Buka Suara
",Negatif
"
RI Sampaikan Pengembangan Ekosistem Logistik di Pertemuan Internasional
",Netral
"
Ketakutan Pengusaha hingga Pesan buat Presiden Baru soal Ekonomi RI
",Negatif
"
Pengusaha Wanti-Wanti Prabowo-Gibran Jaga Defisit APBN Tahun Depan
",Negatif
"
Segini Tarif Tol Semarang-Jakarta Setelah Didiskon 20%
",Positif
"
Serba-serbi Gas Melon yang Terciduk Dipakai Prilly
",Negatif
"
Gunung di Antartika Tak Cuma Muntahkan Debu Panas, tapi Bercampur Emas 80 Gram
",Positif
"
Suasana Arus Balik di Pelabuhan Bakauheni Lampung
",Netral
"
Dolar AS Makin Perkasa, di Data Google Tembus Rp 16.100
",Positif
"
Bocoran Proyek Kereta Cepat Pertama di AS, Pakai Shinkansen Jepang
",Positif
"
California AS Bangun Pabrik Baterai Terbesar di Dunia, Begini Progresnya
",Positif
"
Suasana Arus Balik Mulai Terlihat di Stasiun Pasar Senen
",Netral
"
Jepang & Amerika Makin Mesra, Kompak Awasi Ketat China dan Rusia
",Positif
"
India Gacor Banget! Sumbang 200 Orang di Daftar Manusia Terkaya Sejagat
",Positif
"
Tol Bocimi Dibuka Fungsional untuk Arus Balik Lebaran
",Positif
"
3 Juta Tiket Kereta Momen Lebaran Ludes! Rute Ini yang Paling Dicari
",Positif
"
Berapa Sih Duit yang Harus Disiapkan buat Nonton Coachella?
",Netral
"
Isi Saldo e-Toll Rp 500.000-Rp 1.000.000 Biar Balik ke Jakarta Via Tol Lancar
",Positif
"
ASN Kriteria Ini Nggak Dapat WFH 16-17 April, Wajib Ngantor!
",Negatif
"
ASN Jangan Cihuy Dulu Nih Dapat Izin WFH 16-17 April! Hanya Boleh 50%
",Negatif
"
Bandara Soetta Diprediksi Layani 190 Ribu Orang Saat Puncak Arus Balik
",Positif
"
Kriteria ASN yang Diizinkan WFH 16-17 April
",Netral
"
Perbaikan Rel Usai Insiden KRL ke Kampung Bandan Anjlok
",Positif
"
Segera Daftarkan NIK Jadi NPWP, Kalau Nggak Ini Risikonya
",Negatif
"
Pengumuman! ASN Diizinkan WFH 16-17 April, Ini Aturannya
",Netral
"
Muncul Usulan WFH demi Cegah Kepadatan Arus Balik, Pengusaha Langsung Buka Suara
",Netral
"
Tarif Tol Semarang ke Jakarta Setelah Dapat Diskon Arus Balik
",Positif
"
5 Jurus Tapping di Gerbang Tol, Kamu Nomor Berapa?
",Netral
"
Ini 3 Negara Paling Juara Kirim Barang ke RI
",Netral
"
Pengakuan Menteri Jokowi Nangis Lihat Masyarakat Mudik Lebaran
",Netral
"
Bikin Pengusaha Gelisah, Impor RI Paling Banyak Barang Apa Sih?
",Netral
"
Mengulik Standar Gaji buat Hidup Layak di Jakarta
",Netral
"
Viral Video Sri Mulyani Bicara Utang Negara di Sidang MK, Kemenkeu Pastikan Hoax!
",Negatif
"
Wujud Uang Baru Inggris dengan Wajah Raja Charles
",Netral
"
Cara Buka Gerai Alfamart dan Indomaret Termasuk Biayanya
",Netral
"
Apa Iya Utang Pinjol Bisa Hangus Sendiri?
",Netral
"
Kisah Sukses UMKM Binaan BRI, Raup Omzet Puluhan Juta dari Makanan Sehat
",Positif
"
Suasana Arus Balik di Tol Fungsional Solo-Yogyakarta
",Netral
"
Balada Negosiasi Saham Freeport yang Jokowi Sebut Alot
",Netral
