judul,label
"
Respons Pengusaha soal Prabowo-Gibran yang Unggul Quick Count
",Negatif
"
Wall Street Melambung, The Fed Berpotensi Turunkan Suku Bunga
",Negatif
"
Sederet Fakta Neraca Dagang RI Surplus 45 Bulan Beruntun
",Positif
"
Sempat Drop Out Kuliah, Pria Ini Sukses Kumpulkan Harta Rp 18 T dari Jualan Mi Udon
",Positif
"
Pemilu Usai, Pemerintah Kembali Guyur Beras Bansos
",Negatif
"
Utang Pinjol Bisa Hangus atau Tidak? Ini Keterangan Mahfud MD
",Positif
"
Sederet Dampak Jepang Resesi ke ASEAN hingga Indonesia
",Negatif
"
Segini Gaji Komeng kalau Lolos DPD RI
",Negatif
"
BPJS Ketenagakerjaan Bisa untuk Beli Rumah Rp 500 Juta, Ini Syaratnya
",Positif
"
Jepang dan Inggris Masuk Jurang Resesi!
",Negatif
"
Begini Cara Perbaiki Tanggul Jebol di Jateng hingga Beres 3 Hari
",Positif
"
Ruas Jalan di Jateng yang Sempat Terendam Banjir Mulai Dibersihkan
",Positif
"
Lantik Pejabat Kemenkeu, Sri Mulyani Sampaikan Pesan Penting Ini
",Positif
"
Warga Bengkulu Antre Ambil Bantuan PKH dan BPNT
",Negatif
"
Kronologi Pesawat Wings Air Ditembak di Papua, Kemenhub Minta Waspada
",Negatif
"
Luas IKN Diklaim 4 Kali Jakarta, tapi Jumlah Penduduk Jauh Lebih Sedikit
",Negatif
"
Ibu Kota Pindah ke Kalimantan, Jakarta Jadi Pusat Bisnis & Finansial
",Positif
"
Kapan Taksi Terbang hingga Drone Wira-wiri di IKN? Ini Jawabannya
",Positif
"
Prabowo Punya Program Makan Siang Gratis, Ini Daftar Negara yang Sudah Terapkan
",Negatif
"
Rencana Upacara 17 Agustus di IKN Dipastikan Terwujud
",Positif
"
Jepang & Inggris Masuk Resesi, Ini Jurus RI Jaga Ekonomi Tetap Stabil
",Negatif
"
4 Pertanyaan 'Sejuta Umat' soal Proyek IKN yang Dikebut Jokowi
",Negatif
"
Penampakan Terkini Jembatan Penghubung IKN dan Balikpapan
",Positif
"
Asyik! Rapelan Kenaikan Gaji Pensiunan PNS 12% Mulai Cair
",Positif
"
Bappenas Buka Lowongan Kerja Sampai 20 Februari, Tak Ada Syarat Usia
",Positif
"
Gaet Likuid Nusantara Gas, PGN Siap Perkuat Pasokan LNG di Jawa-Bali
",Positif
"
Jepang dan Inggris Masuk Resesi, Siapa Bakal Ikut Menyusul?
",Negatif
"
Apakah Utang Pinjol Bisa Hangus Sendiri? Begini Penjelasannya
",Negatif
"
Banyak Investor Penasaran Nasib IKN Usai Pilpres, Begini Pertanyaannya
",Negatif
"
Isi Surat Sri Mulyani soal Blokir Sementara Anggaran Rp 50 T
",Netral
"
Jepang Resesi di Luar Ekspektasi, Ini yang Jadi Biang Kerok
",Negatif
"
Akses Tol ke Stasiun KCIC Halim Ditutup Permanen 18 Februari
",Negatif
"
Respons Menperin Heboh Truk China Banjiri Tambang Nikel RI
",Negatif
"
Akses Tol ke Stasiun Kereta Cepat Halim Ditutup, Ini Dia Penggantinya
",Negatif
"
Program Makan Siang Gratis Prabowo-Gibran Butuh Rp 460 T, dari Sini Sumber Duitnya
",Negatif
"
Menang Lawan Mafia Tanah, Nirina Zubir Rebut 4 Sertifikat Miliknya
",Positif
"
Bocoran Proyek Baru di IKN yang Mau Dicek Jokowi
",Negatif
"
Terungkap! Ini Biang Kerok Beras Langka di Alfamart-Indomaret
",Negatif
"
Melihat Lagi Program Makan Siang Gratis Prabowo-Gibran yang Butuh Rp 460 T
",Negatif
"
Loker Jadi Admin BPJS Kesehatan Masih Ada! Penempatan Sesuai Domisili
",Positif
"
Heboh Raksasa Nikel Asing Tumbang Digoyang RI
",Negatif
"
Mantul! Harga Emas Naik Rp 6.000/Gram, Cek Rinciannya di Sini
",Positif
"
Suara Komeng Tembus 1,4 Juta, Ini Fasilitas, Gaji, dan Tunjangan Jika Lolos DPD
",Positif
"
Kinerja Saham BBNI Kian Melesat Tembus ATH, Anggota DPR Beri Pujian
",Positif
"
Rumah Menteri di IKN Hampir Beres, Begini Progresnya
",Positif
"
15 Ruas Tol Trans Sumatera Sudah Beroperasi, Ini Rinciannya
",Positif
"
Pasar Ular, Riwayatmu Kini
",Negatif
"
Babak Baru Pembelian Saham Vale: Bocoran Harga hingga Teken Kontrak
",Positif
"
Kabar Gembira buat yang Sudah Gabungkan NIK ke NPWP, Cek di Sini!
",Positif
"
Cerita Jokowi Bangun Bisnis: Kerja dari Subuh sampai Tengah Malam!
",Positif
"
Heboh Beras Langka di Minimarket Belum Beres, Rak Diisi Mi Instan-Nasi Jagung
",Negatif
"
Berapa Kali BPJS Kesehatan Bisa Digunakan dalam Satu Bulan?
",Positif
"
Janji Jokowi Bagi-bagi Bansos Beras hingga Juni
",Positif
"
Pameran Industri Kecantikan Terus Tumbuh di 2024
",Positif
"
Terus Genjot Pemenuhan Rumah Subsidi untuk MBR
",Positif
"
Ekonomi Negara Maju Melambat, Pemerintah Fokus Ekspor ke 12 Negara
",Negatif
"
BUMN Semen Ini Bangun PLTS 6,39 MW di Pabrik Tuban
",Positif
"
Penumpang KRL Jomplang Saat Hari Libur-Kerja, Ini Solusinya
",Positif
"
Nikel RI Banjiri Dunia hingga Bikin Harga Jatuh, Erick Thohir Bilang Begini
",Negatif
"
Motor Gesits Edisi Terbatas Resmi Diluncurkan, Segini Harganya
",Positif
"
Jokowi Naikkan Tukin Pegawai BP2MI & Bapeten, Tertinggi Rp 33,24 Juta
",Positif
"
Prediksi Ekonomi Jika Prabowo-Gibran Resmi Pimpin RI
",Netral
"
Cara PGN Hadapi Tantangan Optimasi Utilisasi Gas Bumi di Masa Transisi
",Positif
"
Singgung OECD, Ini Isi Surat Ucapan Selamat PM Inggris buat Prabowo
",Netral
"
Tarif Tol Serpong-Cinere Naik Mulai 21 Februari, Ini Rinciannya
",Positif
"
Jokowi Sebut Karakter Disiplin Bisa Bantu Nasabah PNM Mekaar Naik Kelas
",Positif
"
Catat! Kemnaker Beberkan Pekerjaan yang Paling Banyak Dicari di 2024
",Positif
"
Bamsoet Apresiasi Olahan Buah Asal Banjarnegara Ekspor ke Pasar Global
",Positif
"
Astra Agro Geber Pupuk Astemic, Lawan Momok Kebun Sawit
",Negatif
"
Akses Tol ke Stasiun Kereta Cepat Halim Tutup Permanen
",Negatif
"
Erick Thohir Buka-bukaan soal 2 Pilihan di Negosiasi Divestasi Saham Vale
",Negatif
"
Produksi Gas Bumi Terus Turun, LNG Jadi Solusi
",Negatif
"
Pameran UMKM Semarakkan HUT Solo
",Positif
"
Erick Thohir Gabungkan Bank Muamalat & BTN Syariah Sebelum Ganti Pemerintahan
",Positif
"
Erick Tunggu Restu Jokowi Sebelum Teken Kesepakatan Divestasi Saham Vale
",Negatif
"
Heboh Program Makan Siang Gratis Pangkas Subsidi Energi, Erick Thohir Buka Suara
",Positif
"
Indonesia Mau Pakai Biodiesel B100? Mahalnya Minta Ampun!
",Negatif
"
UMKM Wajib Sertifikat Halal Oktober 2024, BUMN Ikut Bantu
",Positif
"
45,6 Juta Orang Naik Kapal Feri ASDP Sepanjang 2023, Ini Rinciannya
",Positif
"
Erick Thohir Luncurkan Motor Gesits Edisi Terbatas
",Positif
"
SISKA Bikin Petani Sawit Tak Lagi 'Di-PHP'
",Positif
"
Prabowo-Gibran Unggul di Quick Count, Pajak-Bea Cukai Jadi Dipisah dari Kemenkeu?
",Positif
"
Layanan Kereta di London Gangguan 4 Hari, Ada Apa?
",Negatif
"
Bocoran Proyek Baru di IKN yang Bakal Disambangi Jokowi
",Positif
"
Hari Ini Akses Tol ke Stasiun Kereta Cepat Halim Tutup Permanen
",Negatif
"
Dorong Sportifitas dan Kinerja Lewat Mini Olympic 2024
",Positif
"
Terkuak Nasib Jakarta Usai Ibu Kota Pindah ke Kalimantan
",Negatif
"
3 Pesan Penting Kemenhub buat Maskapai yang Beroperasi di Papua
",Positif
"
15 Ruas Tol Trans Sumatera Sudah Beroperasi
",Positif
"
Penampakan Proyek Rumah Deret di Bandung, Siap Dihuni Tahun Ini
",Positif
"
Lahan Food Estate Merauke Bakal Tembus 2 Juta Hektare!
",Positif
"
Petani Eropa Ngamuk Tuntut Revisi Aturan! Kini Giliran di Ceko
",Negatif
"
Tol Indralaya-Prabumulih Bertarif Mulai Besok 20 Februari, Ini Rinciannya
",Positif
"
Biaya Bengkak Kereta Cepat Sudah Ditutupi, dari Sini Sumber Duitnya
",Positif
"
Potensi Wisata Bekas Galian Tambang Pasir di Pasuruan
",Positif
"
Kemenkop UKM Bertemu KPPU, Minta Pengusaha Besar Gandeng UMKM
",Positif
"
Pemuda Jakarta Utara Ikut Pelatihan Kerja Otomotif
",Positif
"
Cek! Kabar Terbaru Rencana Merger Bank Muamalat dan BTN Syariah
",Positif
"
Pembangunan 2 Ruas Tol Japek II Selatan Rampung 2024, Ini Datanya
",Positif
"
Gaji Pekerja di Rusia Naik 7,6% di Tengah Perang, Tapi yang Kerja Sedikit
",Negatif
"
Penjualan Tiket F1Powerboat Dibuka! Harga Mulai Rp 200 Ribu
",Positif
"
Manulife Indonesia Genjot Kanal Distribusi Keagenan
",Positif
"
Teten Desak Permendag Nomor 31 Direvisi Demi Kelangsungan Hidup UMKM
",Positif
"
Penampakan Emas Batangan Motif Batik Indonesia
",Positif
"
Sikat! Tiket Garuda PP Jakarta-Denpasar Cuma Rp 1,7 Juta
",Positif
"
Kreatif Bikin Merek, Produk Nasabah PNM Mekaar Ini Jadi Guyonan Jokowi
",Positif
"
Kesepakatan Divestasi Saham Vale Diteken Senin Depan
",Negatif
"
Bansos Bikin Beras Langka dan Mahal di Pasar? Istana Bilang Gini
",Negatif
"
Jelang Ramadan, Harga Sembako Mulai Merangkak Naik
",Negatif
"
Otorita Bidik Investasi ke IKN Tembus Rp 100 Triliun di 2024
",Positif
"
Menperin Buka Suara Soal Kabar BMW Mau Bikin Mobil Listrik di RI
",Positif
"
Beras SPHP Langka di Alfamart-Indomaret, Ini Penjelasan Wamen BUMN
",Netral
"
Pengusaha Minta HET Beras Premium Naik, Istana: Presiden Minta Ditahan
",Negatif
"
Teten Sebut TikTok Shop Masih Langgar Aturan, Ini Alasannya!
",Negatif
"
Garuda Kasih Diskon Besar, Tiket PP Jakarta-Seoul Cuma Rp 4,8 Juta!
",Positif
"
Waketum MUI Tolak Merger Bank Muamalat & BTN Syariah, Stafsus Erick Buka Suara
",Negatif
"
Produk Baju Impor Ilegal Muncul Lagi, Menkop UKM: Laporin Aja!
",Negatif
"
Siapkan APBN 2025, Sri Mulyani Bakal Koordinasi dengan Presiden Baru?
",Positif
"
Rekrutmen BUMN Dibuka Bulan Depan, Erick Thohir Minta Pelamar Siap-siap
",Positif
"
Serbu! Garuda Indonesia Tebar Diskon Tiket sampai 80%
",Positif
"
BPS Catat Harga Beras Naik di 179 Kabupaten/Kota!
",Negatif
"
Usai Pilpres, Banyak Investor Antre ke IKN
",Positif
"
Mulai Juli 2024, Begini Teknis Pemindahan 12 Ribu ASN Pusat ke IKN
",Negatif
"
Menperin Usul Penerima Gas Murah Tak Perlu Dibatasi
",Positif
"
Sri Mulyani Sebut THR PNS Bakal Cair H-10 Lebaran!
",Positif
"
Otorita Bantah Penduduk IKN Mau Dibatasi Hanya 2 Juta Orang
",Negatif
"
Potret Mendag Cek Pasokan dan Harga Beras Premium, Langka?
",Netral
"
Stafsus Erick Ungkap Kesepakatan Divestasi Vale, Ada Jatah Direksi & Komisaris
",Negatif
"
Melempem! IHSG Hari Ini Ditutup Merosot ke 7.296
",Negatif
"
Singapura Wajibkan Maskapai Pakai Bahan Bakar Hijau di 2026
",Netral
"
97 Pemda Malas Lapor Harga Pangan, Irjen Kemendagri: Sibuk Nyoblos?
",Negatif
"
Pengolahan Tambang Freeport, Jadikan Indonesia Salah Satu Pemain Tembaga Dunia
",Positif
"
Penumpang Kereta Cepat Whoosh Bisa Duduk Tenang saat Gempa Gegara Teknologi Ini
",Positif
"
Vietnam Lagi Cari Tanah di RI, Mau Bangun Pabrik Mobil Listrik Rp 18 T
",Positif
"
Mantap! UMKM Ini Kantongi Rp 700 Juta dari Ekspor Lilin Aroma Terapi
",Positif
"
Irjen Kemendagri Minta Kementerian Setop Adu Data: Harga Sudah Naik!
",Negatif
"
PT Pos Indonesia Masih Kejar 29 Aset Perusahaan yang Dikuasai Pihak Lain
",Negatif
"
Beras Premium Langka, Zulhas Minta Masyarakat Makan Beras Bulog
",Positif
"
Aset PT Pos Rp 30 M Sempat Dikuasai Pihak Lain, Kini Bisa Direbut Lagi!
",Negatif
"
BEI Yakin Resesi Jepang dan Inggris Tak Menjalar ke Pasar Modal RI
",Positif
"
BUMN Geber Pengembangan UMKM di Daerah
",Positif
"
Zulhas Sebut Banyak Ritel Tak Lagi Jual Beras Premium: Harganya Tinggi
",Negatif
"
Mendag Zulhas Pusing Didesak Segera Impor Sapi
",Negatif
"
Ribuan Pemuda Myanmar Siap Hengkang dari Negaranya, Ada Apa?
",Negatif
"
Harga Bahan Pokok Naik Usai Pemilu, Ini Penjelasan Mendag Zulhas
",Positif
"
BEI Yakin Hasil Pilpres 2024 Tak Pengaruhi Target 2 Juta Investor Pasar Modal
",Positif
"
Terungkap! Ternyata Ini Biang Kerok Stok Beras Menipis-Harga Makin Mahal
",Negatif
"
Jokowi Blak-blakan soal Alasan Terus Sebar Bansos Beras
",Netral
"
Laba Bersih Bank DKI Tembus Rp 1,02 Triliun, Tertinggi Sepanjang Sejarah
",Positif
"
Ongkos Logistik Mahal, Pengusaha Minta Ini ke Presiden Terpilih
",Negatif
"
Simak! Ini Cara Lapor SPT Pajak yang Berakhir 31 Maret
",Positif
"
Zulhas Cek Stok Beras di Pasar Rawasari, Pedagang 'Teriak' Harga Mahal
",Negatif
"
Jokowi Buka-bukaan Biang Kerok Harga Beras Makin Mahal
",Negatif
"
Pengusaha Tak Keberatan Aturan Pembatasan Impor, tapi Jangan Produk-produk Ini
",Positif
"
Cicil KPR di Bank Jadi Pilihan Orang RI buat Punya Rumah
",Positif
"
Heboh Colokan Listrik di Kereta buat Penanak Nasi-Catok Rambut, KAI Buka Suara
",Negatif
"
Beras di Minimarket Belum Merata, Ternyata Ini Penyebabnya
",Negatif
"
BEI Ubah Sistem SPPA Demi Genjot Transaksi EBUS
",Positif
"
Dibangun Brantas Abipraya, 190 Rumah Mulai Dihuni Korban Gempa Cianjur
",Positif
"
Negara Lelang 3 Mobil Murah, Harga Mulai Rp 29 Juta!
",Positif
"
Allofresh Ulang Tahun Kedua, Ibu-ibu Bisa Hemat Ratusan Ribu Rupiah
",Positif
"
Naik-Turun, Begini Pergerakan Saham Vale Jelang Keputusan Divestasi Saham
",Positif
"
Bulog Tegaskan Beras di Alfamart-Indomaret Tak Lagi Langka
",Positif
"
Dolar AS Hari Ini Keok Lawan Rupiah, Begini Pergerakannya
",Negatif
"
Alfamart Hadirkan Cashback Anti Ribet hingga 25%, Ini Mekanismenya
",Positif
"
Siap-siap! Tarif Tol Jakarta-Cikampek & Jalan Layang MBZ Bakal Naik
",Negatif
"
Sukses Amankan Listrik Nasional Saat Pemilu 2024, PLN Diapresiasi
",Positif
"
Tak Hanya Coklat, Emas Bisa Jadi Kado Unik Rayakan Bulan Kasih Sayang
",Positif
"
Produsen Mobil Desak AS Rem Penjualan Kendaraan Listrik
",Negatif
"
Terkoreksi! IHSG Awali Pekan di Zona Merah
",Negatif
"
Stadion Patriot Candrabhaga Bekasi Direnovasi
",Positif
"
Perusahaan China Kena Sanksi AS, Begini Reaksi Pemerintah Xi Jinping
",Negatif
"
Badan Pangan Buka-bukaan Opsi RI Impor Beras dari Thailand 2 Juta Ton
",Negatif
"
Podcast: Digitalisasi UMKM RI 'Dibajak' Produk Impor
",Negatif
"
Tahun Ini Pelni Layani 30 Trayek Kapal Perintis di Wilayah 3TP
",Positif
"
Erick Pastikan Bank Muamalat & BTN Syariah Dilebur Sebelum Ganti Presiden
",Negatif
"
Melihat Panen Kelapa Sawit di Deli Serdang
",Positif
"
Siap-siap! DJP dan Bea Cukai Dipisah dari Kemenkeu Jika Prabowo-Gibran Dilantik
",Netral
"
Upaya Tingkatkan Industri Penjualan Langsung di Indonesia
",Positif
"
Pengumuman! Tarif Tol Serpong-Cinere Naik Mulai 21 Februari
",Negatif
"
Kembangkan Hunian Idaman di Lingkar Luar Bogor
",Positif
"
Tarif Tol Serpong-Cinere Naik Mulai Rabu Besok
",Negatif
"
Potret Usaha Batik Betawi, Dijual Mulai Rp 150 Ribu
",Netral
"
Gokil! Twin Tower Baru New York Ini Tersambung Kolam Renang
",Positif
"
BNI Bakal Punya Gedung Kantor Berkonsep Green Building di PIK 2
",Positif
"
Fokus Ekspansi Perdagangan, Zulhas Pesan 3 Hal Ini ke Jajaran Kemendag
",Positif
"
Bantuan Pangan Beras Mulai Mengalir di Tanjung Priok
",Positif
"
PGN dan MRT Kolaborasi Pengembangan Jaringan Gas Bumi di Kawasan Transit
",Positif
"
50 Ribu Mobil Listrik Ditargetkan Laku Tahun Ini
",Positif
"
Panen Cabai di Kolong Tol Becakayu
",Negatif
"
Begini Rencana Indonesia Pensiun Pakai Energi Fosil
",Negatif
"
Aguan Buka-bukaan Rencana Bangun Mal dan Kebun Raya di IKN
",Positif
"
Ini Mobil Terbang Buatan PTDI
",Positif
"
Penyaluran BLT Rp 600 Ribu Mundur, Jadi Bulan Puasa
",Netral
"
Harga Telur Kian Melonjak
",Negatif
"
Ditargetkan Kelar 2029, Begini Progres MRT Bundaran HI-Kota
",Positif
"
Potret PKL Membandel di Terowongan Jalan Kendal Jakarta
",Negatif
"
Awal Tahun 2024 Penumpang MRT Jakarta Tembus 4,8 Juta
",Positif
"
Aguan Pastikan Hotel di IKN Beres Agustus!
",Positif
"
Momen Erick Thohir Groundbreaking Gedung BNI di PIK 2
",Positif
"
Merger Bank Nobu dan Bank MNC Molor Lagi, OJK Targetkan Kelar Juni
",Positif
"
Stabilkan Harga Beras, Pemerintah Siap Banjiri Pasar dengan Beras SPHP
",Positif
"
AXA Insurance-Smartfren Sinergi Majukan UMKM
",Netral
"
Cakep! Potret Antrean Sebaris Warga Jakarta Nunggu Angkot JakLingko
",Negatif
"
Jokowi Resmi Teken Perpres Publisher Rights
",Positif
"
Jokowi Lantik Menteri ATR/Kepala BPN Baru di Istana Besok
",Netral
"
BNI Bangun Gedung di PIK 2, Gelontorkan Rp 1,4 T!
",Positif
"
OJK Beberkan Kabar Terbaru Penyehatan AJB Bumiputera
",Negatif
"
BP2MI Tambah Sektor Penempatan PMI ke Korsel
",Positif
"
AHY Dilantik Jadi Menteri ATR Besok? Jokowi: Ditunggu Jam 10
",Netral
"
BPJS Kesehatan Buka Suara soal Isu Pasien Ditolak Berobat Gara-gara Kuota
",Negatif
"
Tarif Tol Japek-MBZ Bakal Naik!
",Positif
"
Bareng Aguan, Erick Thohir Groundbreaking Gedung BNI di PIK 2
",Positif
"
Sri Mulyani Beberkan 4 Tantangan yang Bebani Ekonomi di 2024, Apa Saja?
",Positif
"
MRT Pensiunkan Multi Trip Ticket, Kartu Bank Masih Bisa Dipakai
",Positif
"
Ada Sawah di Jakarta! Petani Lagi Pada Panen Nih
",Positif
"
Ada Merger 3 Bank Syariah Dalam Waktu Dekat, Aset Bakal Lampaui BSI
",Positif
"
Starbucks China Rilis Menu Kopi Rasa Babi, Tuai Pro-Kontra
",Negatif
"
Bos MRT Jakarta Pastikan Tak Ada Kenaikan Tarif Tahun Ini
",Positif
"
Pertamina Rombak Gede-gedean Direksi Subholding & Anak Usaha, Ini Daftarnya
",Positif
"
Kolaborasi Layanan Perbankan untuk Industri Olahraga Nasional
",Positif
"
Anak Usaha PLN Jamin Pasokan Batu Bara buat Listrik Tak Pernah di Bawah 20 Hari
",Positif
"
Menhub Tawarkan Singapura Investasi Bangun TOD di MRT Jakarta
",Positif
"
Perdagangan Kripto Memanas Lagi, Bitcoin Tembus Rp 814 Juta!
",Negatif
"
Kementerian PUPR Bangun 558 Jembatan Gantung Dalam 8 Tahun
",Positif
"
Chalid Said Resmi Jadi Dirut Pertamina Hulu Energi
",Positif
"
IHSG Moncer, Investor Asing Borong Saham Emiten RI hingga Rp 20 Triliun
",Positif
"
Pendiri Daiso Tutup Usia, Tinggalkan Harta Rp 29,7 T
",Negatif
"
Begini Jurus Kemenhub Tingkatkan Keselamatan Pelayaran
",Netral
"
Ini Daftar Menteri ATR Era Jokowi, Jabatan yang Dikabarkan Bakal Diemban AHY
",Negatif
"
Menhub Buka Opsi Kerja Sama Bikin Kilang Pengganti Avtur dengan Singapura
",Positif
"
Ekspor ke Afrika-Amerika Latin Stagnan, Kemendag Singgung Anggaran Diblokir Kemenkeu
",Negatif
"
Menperin Minta Penerima Gas Murah Tak Dibatasi, ESDM Bilang Begini
",Negatif
"
Jepang-Inggris Resesi, Sri Mulyani: Mereka Lemah!
",Negatif
"
Bos OJK Lapor Investor Pasar Modal RI Melesat, Targetkan Himpun Dana Rp 200 T
",Positif
"
Beras-Minyak Goreng, Ini Daftar Sembako yang Naik Jelang Bulan Puasa
",Positif
"
Karyawan Perusahaan Ini 'Rebutan' Duit di Atas Meja! Ada yang Dapat Rp 195 Juta
",Negatif
"
Politik Dalam Negeri Stabil, Jokowi: Melegakan Buat Industri Keuangan
",Positif
"
Pengusaha Klaim Rencana Impor 400 Ribu Sapi Australia Tepat, Ini Alasannya
",Positif
"
Pajak BBM di DKI Naik Jadi 10%, ESDM Sebut Banyak Pemilik SPBU Keberatan
",Negatif
"
Erick Thohir Ungkap Rencana Besar Usai Pemerintah Pegang Saham Vale 34%
",Positif
"
Tempat Belum Siap, ASN ke IKN Dikurangi Jadi 6.000 Orang Setelah Agustus
",Negatif
"
Bos OJK: Indonesia Tak Dalam Periode Wait and See
",Negatif
"
Dirjen Migas Sebut Tren Harga Minyak Naik, Pertamax cs Ikutan?
",Negatif
"
Jokowi Mau Bank Makin Banyak Kasih Kredit buat UMKM
",Positif
"
Ekspresi Kecewa Warga Babelan Tak Kebagian Beras Murah
",Negatif
"
PGN Pasok Gas Bumi ke Industri Kaca di KIT Batang
",Positif
"
Terkuak! Ini Alasan Blok Migas Jumbo yang Ditawarkan Belum Laku
",Negatif
"
Tegas! Menteri PANRB Larang K/L Ajukan Anggaran Bikin Aplikasi Baru
",Negatif
"
Bakal Pegang 34% Saham, Pemerintah Taruh Orang di Vale
",Positif
"
4 Menteri Jokowi Bakal Kawal Proses Divestasi Saham Vale
",Negatif
"
Soal Poster Calon Menteri 'Kabinet Indonesia Emas', Airlangga: Hoaks!
",Negatif
"
Soal Isu Reshuffle, Airlangga: Tunggu, Biasanya Hari Apa?
",Netral
"
5 Blok Migas Belum Laku, Ada yang Lebih Besar dari Masela
",Negatif
"
Jokowi Minta Sektor Keuangan Waspada, Sebut Krisis 98-Silicon Valley Bank Bangkrut
",Negatif
"
Pesawat Jet Penumpang C919 Mejeng di Singapura Airshow
",Netral
"
Di Tengah Isu Reshuffle Rabu Pon, Sri Mulyani Bakal ke Brasil
",Positif
"
Malaysia Bangun Pelabuhan Rp 49,9 T di Selat Malaka, Siap Saingi Singapura
",Positif
"
Bos OJK Yakin Dunia Terhindar Resesi, tapi Masih Ada yang Menghantui
",Negatif
"
Harga Beras Premium Tembus Rp 17.000/Kg, Pedagang: Cuma Untung 500 Perak!
",Positif
"
Jokowi: Banyak Pelaku Bisnis Wait and See Saat Pemilu
",Netral
"
Harga Telur Tembus Rp 31 Ribu/Kg, Pedagang Ngeluh Untungnya Tipis
",Negatif
"
Sah! Raksasa Migas Malaysia Garap Ladang Migas di Papua Barat
",Positif
"
Zulhas Kumpulkan Anak Buah di Semarang, Minta Jaga Harga Pangan Jelang Lebaran
",Positif
"
Pesta Diskon Pemilu Bikin Omzet Ritel Naik Tiga Kali Lipat
",Positif
"
PLN Besok Resmikan SPBU Hidrogen Pertama di RI
",Positif
"
Cabai Keriting Tembus Rp 100 Ribu/kg di Pasar, Pedagang: Kasihan Kami Ini
",Negatif
"
Jokowi dan Menteri-menteri Kumpul Bareng OJK Bahas Industri Keuangan
",Positif
"
Laut Merah Membara, Kapal Dagang Inggris Rusak Parah Dihantam Rudal Houthi
",Negatif
"
Investasi Kota Batam Naik, Kepala BP Batam Yakin Ekonomi Naik Signifikan
",Positif
"
Beban Besar Sambungkan Lampung hingga Aceh dengan Jalan Tol
",Negatif
"
Uber Cetak Laba Rp 30 T untuk Pertama Kalinya, GOTO Siap Menyusul Profit?
",Positif
"
Melihat Pembuatan Batik Kalong di Soppeng Sulsel
",Positif
"
Kisah Mantan Dosen Terjun ke Dunia Bisnis, Kini Punya Harta Rp 1.577 T
",Positif
"
Anjlok 41% Dalam Sebulan, Emiten CFC Dipantau Ketat Bursa
",Negatif
"
Pengusaha Minta HET Beras Premium Naik, Zulhas: Nggak Bisa!
",Negatif
"
Pemprov DKI Buka Lowongan Kerja Tenaga Ahli, Gajinya Rp 12,6 Juta/Bulan
",Positif
"
Sambangi Pasar di Semarang, Zulhas: Beras Aman!
",Positif
"
IHSG Dibuka Ngegas Lagi, Berikut Prediksinya Hari Ini
",Positif
"
Menyulap Sampah Plastik Jadi Kerajinan Tas
",Netral
"
Penyaluran Beras SPHP Dipercepat, Zulhas: Masyarakat Tak Perlu Khawatir
",Positif
"
Saingi Boeing dan Airbus, China Pasarkan Pesawat C919 di Singapore Airshow
",Positif
"
Sanksi Baru AS Bikin Perdagangan Minyak Turki-Rusia Terganggu
",Negatif
"
Pengguna QRIS di DKI Jakarta Capai 5,66 Juta
",Positif
"
Bulog Sebut Stok Beras di Ritel Sudah Aman, Pengusaha Bilang Belum Merata
",Negatif
"
Sindiran Pedas Irjen Mendagri ke 97 Pemda yang Malas Lapor Harga Pangan
",Negatif
"
Penampakan dari Udara Tambang Batu Gunung di Konawe Selatan
",Positif
"
1 Dekade Tol Trans Sumatera Rintis 'Motor' Baru Ekonomi RI
",Positif
"
Harga-harga Kok Naik Usai Pilpres? Ini Jawaban Zulhas
",Positif
"
Jokowi Beberkan Biang Kerok Harga Beras Makin Mahal
",Negatif
"
Kode ShopeePay BCA untuk Isi Saldo lewat M-Banking, I-Banking, dan ATM
",Positif
"
Saat Mendag Minta Masyarakat Makan Beras Bulog
",Positif
"
RI Kejar Standar Emisi Euro 5, Luhut Sebut Bisa Pangkas Subsidi hingga Rp 50 T
",Negatif
"
Melihat Aktivitas Tambak Garam Tradisional di China
",Netral
"
Luhut Sebut Banyak Investor Antre Masuk Indonesia
",Positif
"
Ribuan Petani di India Demo, Protes Harga Hasil Panen
",Negatif
"
Pabrik Petrokimia Mau Dibangun, Luhut Ingatkan Jangan Ada Macam-macam Usai Pemilu!
",Negatif
"
PLN Siap Pasok 128 Ton Bahan Bakar untuk Dukung Kendaraan Hidrogen di RI
",Positif
"
Bos BI Pede Perbankan RI Tetap Kuat di Tengah Isu Resesi Negara Maju
",Positif
"
Dapat Telepon Ucapan Selamat soal Pilpres, Luhut Yakin Investasi Tembus Rp 1.650 T
",Positif
"
Dokter di Wales Mogok 3 Hari Tuntut Gaji Naik
",Negatif
"
AHY Mau Blusukan ke Kantor Kementerian ATR/BPN Besok
",Negatif
"
Melihat Lebih Dekat Pesawat Penumpang Buatan China C919
",Positif
"
Bos BI Pede Ekonomi RI Tumbuh 5,5% Tahun Ini, Ini Pemicunya!
",Positif
"
Dukung Net Zero Emission Lewat MCI Waste Station
",Netral
"
Momen Hadi Tjahjanto dan AHY Ngumpul Bareng Pegawai ATR/BPN
",Positif
"
Mau Gebuk Mafia Tanah, AHY Dapat Pesan Khusus dari Hadi Tjahjanto
",Netral
"
2 Cara Transfer DANA ke OVO dan Biaya Administrasinya
",Positif
