judul,label
"
Erick Thohir Dampingi Jokowi Cek Proyek IKN: Bismillah Agustus Pindah!
",Positif
"
MAMI dan HSBC Indonecia Luncurkan Reksa Dana MAGET Kelas A2
",Positif
"
Bos Pertamina Minta Dukungan Pemerintah untuk Regulasi Bahan Bakar Hidrogen
",Positif
"
Luhut Buka Suara soal Isu Pemakzulan Jokowi: Apa yang Mau Dimakzulkan?
",System: Netral
"
Gedung Baru LPS di IKN Satu Kawasan dengan BI dan OJK
",Positif
"
Ahok Ngotot Bisnis Pertamina harus Terapkan 4C, Apa Itu?
",System: Positif
"
Luhut Minta Kenaikan Pajak Hiburan Jadi 40-75% Ditunda!
",Negatif
"
Pertamina Siap Bangun 17 Gudang Hidrogen, Ada di Sumatera-Papua
",Positif
"
OJK Terbitkan Aturan Baru Modal Ventura, Begini Isinya
",Netral
"
Penyaluran Kredit Bank Tahun 2023 Tumbuh 10,38%
",Positif
"
Ahok Ungkap Bos Pertamina Mau Ketemu Petronas, Ini yang Dibahas
",System: Positif
"
Pemerintah Beri Sinyal Lanjutkan Program Kompor Listrik
",Netral
"
Papua Punya Harta Karun Migas Raksasa, Segini Jumlahnya
",Netral
"
Tugas Satgas Kelar, Mahfud Ungkap Nasib Kasus Transaksi Janggal Rp 349 T
",Negatif
"
Nggak Takut Manjat Tower, Bos XL Axiata Masuk Daftar 50 Over 50 Forbes
",Positif
"
BKN Buka-bukaan 'Borok' Seleksi CASN 2023: Status Kelulusan Tak Akurat-Joki
",Negatif
"
BPK Sebut Banyak Aset Kementan Tak Jelas Statusnya
",Negatif
"
Ahok Mau Mobil Dinas Petinggi Pertamina Pakai Hidrogen
",System: Positif
"
Siapkan Tabungan BBM-LPG buat Antisipasi Krisis Energi, RI Butuh Rp 75 T
",Netral
"
BI Mau Tarik Banyak Modal Asing Masuk ke RI, Begini Caranya
",Positif
"
Ahok Curhat Jadi Petinggi BUMN: Salah Sedikit Masuk Penjara!
",Netral
"
Aturan Pajak Hiburan Maksimal 75% Diprotes, Pemerintah Mau Revisi?
",Negatif.
"
Bos Pertamina Nggak Sabar Mau Coba BBM Hidrogen
",Positif
"
Top! Tukang Kain Asal RI InI Masuk Daftar Forbes 50 Over 50 Asia
",Positif
"
PGN Suplai 8.000 MMBTU/Bulan Gas Bumi ke Mayora Indah
",Positif
"
Siapa Pemilik Karen's Diner yang Sudah Tutup Gerai di Jaksel?
",Negatif
"
Mahfud Md Umumkan Masa Tugas Satgas TPPU Rp 349 Triliun Berakhir
",Negatif
"
Lowongan CPNS dan PPPK Dibuka 3 Kali Tahun Ini, Seleksi Pertama Maret!
",Positif
"
Jokowi Sebut Tol Sepanjang 47 Km Rampung Juli: Balikpapan-IKN Cuma 30 Menit!
",Positif
"
LPS Groundbreaking Gedung Baru di IKN, Gelontorkan Dana Rp 841 M
",Positif
"
BRI Pakai AI buat Gaet Nasabah hingga Analisis Anti Fraud!
",Netral
"
Pertamina Bangun SPBU Hidrogen, Target 6 Bulan Rampung
",Positif
"
Ada Pemilu-Idul Fitri, BI Siapkan Kebutuhan Uang Tunai Rp 260 T
",Positif
"
Kementerian ESDM Jamin Transisi Energi Tak Bikin Tarif Listrik Jadi Mahal!
",Positif
"
Antusiasme Wirausaha Muda Mandiri, Ada Bekal-Pesan buat Calon Pengusaha
",Positif
"
Pekan Kedua di 2024, Modal Asing Masuk RI US$ 3 Miliar
",Positif
"
Di Forum Ekonomi Dunia, Bos BRI Beberkan Peran Penting Holding Ultra Mikro
",Positif
"
MenPAN-RB Lapor 249.930 Honorer Lulus CASN 2023, Masih Ada PR 1,7 Juta Lagi
",Positif
"
Jokowi Groundbreaking Gedung Arthadhyaksa LPS di IKN, Ini Maknanya
",Positif
"
DEN Buka-bukaan soal Ketahanan Energi RI, Begini Kondisinya
",Netral
"
Luhut Bakal Dapat Tugas Baru Urus Pembangkit Nuklir!
",Positif
"
Budi Daya Ikan Nila di Boyolali Manfaatkan Aliran Sungai
",Netral
"
Begini Sejarah Karen's Diner yang Ternyata Sudah Tutup di Jaksel
",Negatif
"
PLN Resmikan 'Rumah Bersama' Transisi Energi RI
",Positif
"
Cerita Mahfud Md Bebaskan 126 Kapal Batu Bara dari Mafia Tambang
",Negatif
"
BI Ramal Era Suku Bunga Tinggi Telah Berakhir!
",Negatif
"
BI Tahan Bunga Acuan di Level 6%!
",System: Negatif
"
Dua Peristiwa yang Bikin Investor Kripto Semringah
",Positif
"
Pemerintah Siapkan Aturan, Pembangkit Nuklir Tak Lagi Jadi Opsi Terakhir
",Negatif
"
Restoran Karen's Diner di Jaksel Tutup!
",Negatif
"
Ganjar Temui Buruh Perempuan di Kendal
",Positif
"
Kejar Target Upacara 17 Agustus di IKN, Jokowi Yakin 1-2 Hotel Selesai Dibangun
",Netral
"
Kemnaker Ungkap Penyebab Pabrik Ban di Cikarang PHK Ribuan Karyawan
",Negatif
"
Cara Warga Gaza Mengisi Daya HP di Tengah Perang
",Negatif
"
Kondisi Memanas, Shell Setop Pengiriman Lewat Laut Merah
",Negatif
"
Laut Merah Makin Panas Bikin Bos Minyak Pusing
",Negatif
"
Viral Pabrik Ban di Cikarang Tutup, 1.500 Karyawan Kena PHK
",Negatif
"
Jokowi Groundbreaking Hotel Bintang 5 di IKN, Nilai Investasi Rp 300 M
",Positif
"
Nikel RI Banjiri Pasar Global, Produsen Australia Menjerit
",Negatif
"
Jokowi Bangun Kantor Otorita IKN Rp 509 M, Ada Layanan Terpadu Satu Pintu
",Positif
"
China Tiba-tiba Terbitkan Surat Utang Jumbo Rp 2.174 Triliun, Untuk Apa?
",Negatif
"
Populasi China Anjlok, Banyak Warga Ogah Punya Anak, Ada Fenomena Apa?
",Negatif
"
Jalur Pansela Jawa Telah Tersambung 1.313 Km, Mudik Bisa Sambil Cuci Mata
",Netral
"
Trump Mau Nyapres Lagi, Saham Perusahaan Afiliasi Meroket
",Negatif
"
Emiten Sarung Tangan Targetkan Laba Rp 250 M, Ini Caranya
",Positif
"
Pengumuman! Layanan Aplikasi Pajak Tak Bisa Diakses Akhir Pekan Ini
",Negatif
"
Harga Emas Hari Ini Anjlok! Dijual Laku Segini
",Positif
"
Jokowi Resmikan Pembangunan Masjid Negara di IKN Rp 940 M, Kelar Akhir 2024
",Positif
"
Resmikan Hub Logistik BUMN, Jokowi Sebut IKN Mulai Ramai
",Positif
"
Harga Referensi CPO RI Naik, Ini Penyebabnya
",Positif
"
Instalasi Pengolah Air Limbah dan Sampah di IKN Beroperasi Agustus 2024
",Netral
"
Diminati China-AS, RI Ekspor Rempah-rempah 148 Ribu Ton
",Netral
"
Jokowi Groundbreaking 10 Proyek Lagi di IKN, Ini Daftarnya!
",Positif
"
Erick Thohir Tunjuk Mantan Bos Angkasa Pura II Jadi Komut Pelni
",Positif
"
Dolar AS Dibuka Perkasa di Level Rp 15.600-an
",Positif
"
RI Mau Ekspor Benih Lobster ke Vietnam, Ini Alasan Trenggono
",Positif
"
IHSG Rabu Pagi Bergerak di Zona Merah
",Negatif
"
Panen Cuan dari Budidaya Iguana
",Positif
"
Saham Boeing Anjlok Buntut Penyidikan Jendela Pesawat 737 Copot saat Terbang
",Negatif
"
Mudah dan Cepat, Ini Keuntungan Menabung Emas di Pegadaian
",Positif
"
Ombudsman Endus Polemik Impor Bawang Putih hingga Kementan Buka Suara
",Negatif
"
Bahaya Konflik di Laut Merah: Kerek Harga Minyak-Gangguan Pasokan
",Negatif
"
Istana Jelaskan soal Jokowi Buka Jutaan Lowongan CASN di Tahun Politik
",Netral
"
Kisah Bos Uniqlo, dari Typo Membawa Berkah
",Positif
"
Rencana Besar Djarum & Wings Group di IKN
",Positif
"
Potret Little Bangkok di Tanah Abang, Mau ke Sini?
",Netral
"
DKI Tetapkan Pajak Karaoke hingga Diskotek 40% Meski Diprotes Hotman-Inul
",Negatif
"
Melihat Penampakan 'Little Bangkok' di Tanah Abang
",Positif
"
BNIB Adalah? Ini Bedanya dengan BNWB, BNWT, dan BNOB
",System: KONTROVERSIAL
"
Daftar KTP buat Beli LPG 3 Kg Diperpanjang, Skema Subsidi Mau Diubah
",Negatif
"
Tokio Marine Indonesia Genjot Kecepatan dan Digitalisasi
",Positif
"
Resmi Dibuka! Summarecon Mall Bandung Jadi Ikon Baru di Bandung Timur
",Positif
"
Harga Bawang Merah Rontok Jadi Rp 26 Ribu/Kg, Petani Menjerit
",Negatif
"
Luhut Ungkap Rencana Naikkan Pajak Motor BBM, Mau Minta Restu Jokowi
",Negatif
"
Pengemudi Truk di Jerman Protes Kenaikan Tarif Tol
",Negatif
"
Pengusaha Bakal Surati Jokowi soal Tunggakan Utang Minyak Goreng Rp 344 M
",Positif
"
Kawasan Hiburan Urban Keluarga Pertama di Indonesia Segera Hadir di PIK 2
",Positif
"
Bagaimana Kondisi Ekonomi RI Tahun 2024? Begini Prospeknya
",Netral
"
Waspada! Beredar Info Hoax Bantuan Lunasi Utang Pinjol Catut Nama OJK
",Negatif
"
Momen Basuki Cek Instalasi Air IKN di Tengah Beredarnya Isu Mundur
",Negatif
"
Pengusaha Ngeluh Pengetatan Impor Bikin Harga Barang Makin Mahal!
",Negatif
"
Pengusaha Segera Gugat Pemerintah Gegara Nunggak Utang Minyak Goreng Rp 344 M
",Negatif
"
Pengusaha Ungkap Ribuan Spa Tutup Akibat COVID, Kini Dihantui Pajak Tinggi!
",Negatif
"
Impor Ilegal Ancam Industri Ritel RI, Pengusaha Minta Segera Diberantas
",Negatif
"
Lebih Murah dari BBM! Segini Biaya Bahan Bakar Mobil Hidrogen
",Positif
"
6 Ruas Tol JORR 2 Ditargetkan Rampung Semua Kuartal II-2024, Ini Rinciannya
",System: Positif
"
Bappebti Berikan Izin Dua Perusahaan Jadi Penjamin-Pengelola Aset Kripto RI
",Positif
"
Ditahan Kejagung, Crazy Rich Surabaya Budi Said Pernah Lawan Antam soal Emas 1,1 Ton
",Negatif
"
Menhub Mau Denda Maskapai yang Sembarangan Kerek Harga Tiket
",Negatif
"
Aturan Baru soal Tol Bakal Terbit, Sanksinya Bisa Kuras Kantong
",Negatif
"
Perbankan Ungkap Peluang Bisnis dan Investasi di Tahun Pemilu
",Positif
"
Tol Kuala Bingai-Tanjung Pura Beroperasi Mulai 29 Januari, Gratis!
",Positif
"
Jendela Boeing 737 yang Copot saat Terbang Ternyata Buatan Malaysia!
",Negatif
"
Produksi Beras Awal 2024 Melempem, Bakal Ditambal Impor
",Netral
"
Potret KA Taksaka Pakai Kereta Kereta Eksekutif dan Luxury New Generation
",Positif
"
Heboh Koper AirWheel Penumpang Dilarang Masuk Kabin, Bos Garuda Buka Suara
",Negatif
"
RI Bakal Impor Beras 2 Juta Ton dari Vietnam hingga China
",Positif
"
Prabowo Gagas Proyek Giant Sea Wall Pantura, Ini Tanggapan PUPR
",Positif
"
Zulhas Ungkap Impor Beras 600.000 Ton Dipercepat Awal Tahun Ini
",Negatif
"
Ini Potret Proyek MRT Jakarta di Bawah Tanah Thamrin-Kota
",Negatif
"
Bandara Dhoho Garapan Gudang Garam Beroperasi Februari
",Positif
"
Prabowo Sebut RI Harus Produksi Pangan Sendiri: Tidak Boleh Impor!
",Negatif
"
Merasa Dirampok! Pengusaha Spa Keberatan Kena Pajak Hiburan 40-75%
",Negatif
"
Mantan Gubernur BI Beli Saham GOTO Rp 339 Juta!
",Positif
"
Kimia Farma Buka Banyak Lowongan Kerja, Lulusan SMA/SMK Bisa Daftar
",Positif
"
Evaluasi Selesai, Pesawat Boeing 737-9 Max Lion Air Beroperasi Lagi
",Positif
"
Intip Fasilitas KA Taksaka yang Pakai Kereta Eksekutif dan Luxury New Generation
",Positif
"
Sri Mulyani-Basuki Dibujuk Mundur dari Kabinet Jokowi, Istana Buka Suara
",Negatif
"
Zulhas Respons Kabar Sri Mulyani & Basuki Dibujuk Mundur: Jangan Bikin Isu!
",Negatif.
"
PUPR Bakal Bangun Jalan Tol Pertama di Kalimantan Barat Sepanjang 90 Km
",Positif
"
RI Tekan Emisi Capai 8,4 Juta Ton Sepanjang 2023, Hemat Rp 8,1 Triliun
",Positif
"
Zulhas Lantik 23 Anggota BPKN Periode 2024-2027, Ini Daftarnya
",Positif
"
PLTS B.Braun Indonesia untuk Industri Ramah Lingkungan
",Positif
"
Prabowo dan Mentan ke Blora Bagi-bagi Benih Gratis buat Petani
",Positif
"
RI Bakal Setop Impor Beras, tapi Ada Syaratnya
",Negatif
"
Tanggapan PUPR soal Temuan PPATK Ada Dana PSN Masuk Kantong ASN-Politisi
",Netral
"
Ikuti China, Bank-bank Turki Bakal Putus Kerja Sama dengan Rusia
",Negatif
"
Menhub Mau Pembangunan Jalur KA Layang Digenjot Buntut Marak Kecelakaan
",Negatif
"
Pengusaha Ngeluh Izin Bangun Mal di RI Ruwet hingga Marak Praktik Impor Ilegal
",Negatif
"
Ada Bank Syariah Baru, Targetkan 50 Ribu Nasabah di 2024
",Positif
"
ESDM Target Revisi Aturan PLTS Atap Rampung Tahun Ini
",Negatif
"
Pemerintah Mau Bagi-bagi Rice Cooker Gratis Lagi? Ini Kata ESDM
",Positif
"
Faisal Basri Sebut Sri Mulyani-Basuki cs Siap Mundur Tinggalkan Jokowi, Ini Alasannya
",Netral
"
PUPR Buka Suara soal Isu Basuki Dibujuk Mundur Sebagai Menteri
",Negatif
"
Upaya Percepatan Inovasi Teknologi Iklim
",Positif
"
AI Bisa Dipakai buat Geber Bisnis, Bagaimana Caranya?
",Positif
"
Baru 181 Motor Dapat Subsidi Konversi ke Listrik dari Target 50 Ribu Unit
",Positif
"
Gelontorkan Rp 10 T Lebih, PIS Beli 15 Kapal Tanker Baru
",Positif
"
Google PHK Ratusan Karyawan Lagi, Kini Giliran Divisi YouTube dan Iklan
",Positif
"
Petani di Ternate Sulap Lahan Kosong Jadi Kebun Cabai
",Netral
"
Pemerintah Belum Bisa Kurangi Subsidi Listrik, Apa Alasannya?
",Netral
"
Pasokan Listrik Jawa-Bali Luber, ESDM Dorong Tunda Operasi Beberapa Pembangkit
",Negatif
"
ESDM Minta Bank Bantu Beri Kredit Ongkos Modif Motor Listrik
",Netral
"
Hati-hati Modus Penipuan Catut Nama Pejabat BUMN!
",Negatif
"
Menhub Sebut Pembangunan Double Track Cicalengka Rampung Mei 2024
",Positif
"
Jokowi Lantik Sembilan Anggota KPPU di Istana
",Netral
"
Bos Baru KPPU Bakal Pelototi Sektor Energi di 100 Hari Pertama Menjabat
",Positif
"
Pemerintah Sebar 342 Ribu Rice Cooker Gratis, Paling Banyak di Jawa & Bali
",Positif
"
Menhub Lapor 2,3 Juta Kendaraan Keluar Masuk Jakarta Selama Libur Nataru
",Netral
"
Ada IKN, DPR Minta Proyek Jalan Tol Tak Hanya di Kaltim
",Negatif
"
China Ciptakan 2,53 Juta Lapangan Kerja buat Orang Miskin, Ini Rahasianya
",Positif
"
Ada yang Bujuk Sri Mulyani Mundur dari Kabinet Jokowi, Mahfud Ngaku Tak Tahu
",Negatif
"
Begini Strategi Bisnis Anak Usaha PLN di 2024
",Positif
"
Lantik Anggota BPKN, Zulhas Harap Profesionalitas Lindungi Konsumen
",Positif
"
BEI Pantau Ketat 2 Saham Gegara Melonjak Tak Wajar, Ada Emiten Hary Tanoe
",Negatif
"
Menhub Sebut Kemungkinan Human Error di Balik Kecelakaan KA Turangga Vs Bandung Raya
",Negatif
"
Mentan Bicara Ancaman Ngeri Krisis Pangan Dunia, RI Bakal Kena?
",System: Negatif
"
Dulu Bergaji Ratusan Juta, Pria Ini Kini Berujung Jadi Gelandangan, Kok Bisa?
",Negatif
"
Setoran Dolar Eksportir Seret, Pemerintah Siapkan Insentif Lebih Menarik
",Positif
"
Potret dari Udara Pesisir Utara Jakarta
",Netral
"
Hotman Paris Bersurat hingga Luhut Minta Pajak Hiburan 40-75% Ditunda
",Negatif
"
Bukan Cuma El Nino, Mentan Ungkap Biang Kerok Produksi Padi RI Turun
",Negatif
"
Jokowi Resmi Lantik 9 Anggota KPPU! Ada Eks Kepala BPH Migas
",Netral
"
Pencairan Klaim Tutup Usia Rp 4,7 Miliar
",Positif
"
Suka Lihat Marka Tanda Panah di Jalan Tol? Ternyata Ini Fungsinya
",Positif
"
Melihat Pembuatan Songket Aceh yang Tembus Pasar Mancanegara
",Positif
"
Dolar AS Loyo Lawan Rupiah, tapi Masih Betah di Rp 15.634
",Negatif
"
Nabung Emas Bisa Bikin Pensiun Asyik Tanpa Panik, Begini Caranya!
",Positif
"
14 BUMN Masih Jadi Pasien PPA, Begini Kondisinya
",Negatif
"
Duh! Arnold Schwarzenegger Ditahan di Bandara Gegara Jam Mewah
",Negatif
"
BI Sebut Era Suku Bunga Tinggi Berakhir, Apa Untungnya?
",Positif
"
Dibuka Menguat, IHSG Makin Kokoh di Level 7.200-an
",Positif
"
Catat! Jadwal Lengkap Seleksi CPNS dan PPPK yang Dibuka 3 Kali Tahun Ini
",Positif
"
Tol Ini Beres Juli, Balikpapan-IKN Cuma 30 Menit
",Netral
"
Luhut Dapat 2 Tugas Baru di Awal Tahun
",Positif
"
RI Butuh Rp 75 T buat Tabungan Energi
",Negatif
"
FAA Rampungkan Pemeriksaan 40 Pesawat Boeing 737 Imbas Jendela Copot
",Negatif
"
Intip Momen 72 Masinis Latihan Jadi Operator Kereta Cepat Whoosh
",Netral
"
Ini Alasan Luhut Minta Pajak Hiburan 40-75% Ditunda
",Negatif
"
Heboh Pabrik Ban di Cikarang PHK Ribuan Karyawan, Ini Biang Keroknya
",Negatif
"
Pertamina Bangun SPBU Hidrogen, 6 Bulan Rampung
",Positif
"
Fakta-fakta Karen's Diner di Jaksel yang Ternyata Sudah Tutup
",Negatif
"
Kata Luhut soal Kenaikan Pajak Hiburan: Tunda Dulu Pelaksanaannya
",Negatif
"
Tungku Smelter Meledak Lagi di Kawasan Industri Morowali
",Negatif
"
Gegara Erupsi Marapi, Bandara Internasional Minangkabau Ditutup
",Negatif
"
Tol ke IKN Lagi Dikebut Kelar Juli, Cek di Sini Progresnya
",Positif
"
Tanggapan Starbucks soal Konflik di Gaza
",Negatif
"
Anak Habibie Buka-bukaan 2 Alasan Pesawat R80 Dicoret dari PSN Jokowi
",Negatif
"
Bos Indofood Ungkap Tantangan Ketahanan Pangan RI di Forum Ekonomi Dunia
",Positif
"
Penutupan Gerai Starbucks di Israel Tak Dilandasi Politik
",Negatif
"
Stasiun Baru Bakal Dibangun di Parung Panjang, Topang Hunian TOD Skala Besar
",Positif
"
Prabowo Buka-bukaan Langkah Pertama Jika Terpilih Jadi Presiden
",Positif
"
Harap-harap Cemas Pengusaha Hiburan soal Kenaikan Pajak
",Negatif
"
Starbucks Bantah Tudingan Dukung dan Kirim Keuntungan ke Israel
",Negatif
"
Menteri PANRB Ungkap ASN Tak Netral Bisa Dipecat hingga Pidana
",Negatif
"
Pemerintah Buka 690 Ribu Formasi CPNS Lulusan Baru, 240 Ribu untuk Pusat
",Positif
"
Gunung Marapi Erupsi, Bandara Minangkabau Ditutup Sementara
",Negatif
"
Jelang Imlek, Pedagang Mulai Padati Kawasan Glodok Jakbar
",Negatif
"
Uang Penumpang Maskapai Hong Kong Ini Ditukar ke Pecahan Rp 2.000
",Netral
"
2.000 ASN Bakal Dikirim ke IKN Tahun Ini, Begini Rencananya
",Positif
"
Anak Usaha Krakatau Steel Mau Ekspansi ke IKN, Incar Sektor Logistik
",Positif
"
Subsidi Sektor Energi Naik 28 Persen di Tahun 2024
",Positif
"
9 Bank Ketahuan Minta Agunan KUR, Kemenkop Sebut Ada BUMN
",Negatif
"
PLTN Ditargetkan Beroperasi 2032, SDM RI Siap?
",Netral
"
Sempat Lesu, Bagaimana Prospek Startup di 2024?
",Netral
"
Tukin PNS Jakarta Maksimal 30% APBD Usai Tak Jadi Ibu Kota
",Negatif
"
MenPAN-RB Sebut Jokowi Setuju Gubernur Jakarta Harus Dipilih Rakyat!
",Positif
"
Thomas Lembong Soal Kenaikan Pajak Hiburan: Kurang Rasional
",Negatif
"
UMKM Bisa Dapat KUR sampai Rp 500 Juta Tanpa Agunan, Ini Syaratnya
",Positif
"
RI Tertinggal Dari Vietnam & Filipina soal Pengembangan Energi Surya-Angin
",Negatif
"
Harga Pakan Jagung Melambung, Peternak Ayam Tekor
",Negatif
"
Ada Wacana Pajak Motor BBM Naik, Jubir Luhut: Masih Wacana Rapat
",Netral
"
Harta Nikel RI Masih Berlimpah, 1,2 Juta Ha Tambang Belum Dikeruk!
",Positif
"
Serbu! Garuda Banting Harga Tiket, Ini Rutenya
",Positif
"
Lintas Penyeberangan Jawa-Lombok Bikin Logistik Makin Moncer, Begini Datanya
",Positif
"
Gokil! Dua Mahasiswa Ini Rela Tidur di Rumah Angker Demi Cuan
",Positif
"
Peran Biomassa buat Tekan Emisi Dunia, Pasokan RI Melimpah
",Positif
"
Moeldoko Tepis Isu Sri Mulyani-Basuki cs Mau Mundur Tinggalkan Jokowi
",Negatif
"
Hasil WEF 2024 di Davos, Bos WTO Respons Kondisi di Laut Merah
",Positif
"
Ratusan SPBU Pertamina Dipermak, Jadi Seperti Apa?
",Positif
"
Starbucks Tegaskan Tak Kucurkan Dana Sepeserpun ke Israel
",Negatif
"
Kemenkop Mau Uji Coba Credit Scoring, UMKM Bisa Dapat KUR Tanpa Agunan
",Positif
"
IFG LifeCHANCE Proteksi Penyakit Kritis
",Netral
"
Basuki Target 3 Seksi Jalan Tol IKN Kelar Juli Tahun Ini
",Positif
"
Hidrogen Alami Ditemukan di RI, Bisa Dipakai Buat Listrik
",Positif
"
Saham Nvidia-AMD Terbang Tinggi Gegara AI
",Positif
"
Kaesang Safari Serap Aspirasi Pelaku UMKM Lampung
",Positif
"
Lagi! Bosch Mau PHK 1.200 Karyawan
",Negatif
"
Nasib Ribuan Karyawan Pabrik Ban di Cikarang Kena PHK Masih Belum Jelas
",Negatif
"
Nikel RI Diburu Buat Kendaraan Listrik, Masih Banyak Sisanya?
",Negatif
"
Punya Potensi EBT, RI Dilirik Perusahaan Asing
",Positif
"
Desain Interior Wonder of Nature Disajikan di 2024
",Netral
"
Penampakan dari Udara Proyek Perbaikan Pelabuhan Bungku
",Positif
"
Sri Mulyani Diisukan Siap Mundur, Kemenkeu Bilang Begini
",Negatif
"
Tambah Rp 100 T, Utang Pemerintah Desember 2023 Rp 8.144 T
",Negatif
"
Daerah Penghasil Harta Karun Incaran Dunia Ini Diusulkan Jadi Wilayah Tambang
",Negatif
"
Supermarket Ini Mau Naikkan Gaji Karyawan, Rata-rata Jadi Rp 166 Juta/Bulan
",Positif
"
Ini 5 Pekerjaan Menjanjikan di Industri Kripto di 2024
",Positif
"
Relawan Aksi Sahabat Gibran Simulasikan Penyajian Makanan Sehat
",Positif
"
Subsidi Energi Naik Terus, Pemerintah Diminta Kaji Hal Ini
",Negatif
"
345 Investor Minat Garap Proyek di IKN, Ada China hingga Arab Saudi
",Netral
"
Pajak Hiburan Banyak Diprotes, Airlangga Sebut Ada Insentif Ringankan Pengusaha
",Positif
"
Data 35,5 Juta Pembeli Sepatu Vans Bocor
",Negatif
"
Terungkap! Ada Potensi Litium di Grobogan Jawa Tengah
",Positif
"
800 Tenaga Pemasar Asuransi Bertemu di Bali
",Positif
"
OJK Larang Debt Collector Tagih Utang Pakai Kekerasan-di Atas Jam 8 Malam
",Negatif
"
Tak Ada yang Menyangka Cleaning Service Ini Jadi Konglomerat Dunia
",Negatif
"
Forum Sektor Air Terbesar Dunia Digelar di Bali Mei 2024
",Positif
"
Diisukan Mau Mundur, Sri Mulyani: Saya Masih Kerja
",Positif
"
BI Pede Nilai Tukar Rupiah Perkasa di 2024, Ini Pendorongnya
",Positif
"
Erick Thohir Beri Jaminan Mental Health ke Pegawai BUMN
",Positif
"
BI Beberkan Banyak Perusahaan Ajukan Kredit di Akhir 2023
",Negatif
"
Airlangga-Sri Mulyani Menghadap Jokowi Bahas Pajak Hiburan yang Banyak Diprotes
",Negatif
"
Mantap! Kerajinan dari Bali Ini Tembus Pasar Mancanegara
",Positif
"
Terseret Kasus Suap ke Pejabat RI, Perusahaan Jerman SAP Buka Suara
",Netral
"
MIND ID Dukung Kejagung Tindak Tegas Tersangka Rekayasa Jual Beli Emas
",Positif
"
Melonjak 40% dalam Sebulan, Emiten Otomotif Ini 'Dipelototi' Bursa
",Negatif
"
Tolak PHK, Karyawan Surat Kabar Ini Mogok Kerja
",Negatif
"
Sri Mulyani Disebut Siap Mundur dari Kabinet Jokowi, Airlangga Tegas Bantah
",Negatif
"
Wow! Konglomerat Ini Undang 10.000 Warga buat Bagikan Warisan Rp 425 M
",Positif
"
Amazon PHK Karyawan Lagi
",Netral
"
Dorong Transaksi Cashless, BSI Ajak Nasabah Gunakan BSI Hasanah Card
",Positif
"
Utang Pemerintah Akhir 2023 Tembus Rp 8.144 Triliun!
",Negatif
"
Tenaga Kerja Merosot, Ada Apa dengan China?
",Negatif
"
PGN Canangkan Pasok Gas Bumi ke Kawasan Industri Mongondow
",Netral
"
Harga Emas Antam Hari Ini Naik Tinggi!
",Positif
"
Dolar AS Hari Ini Menguat Lawan Rupiah dan Yen Jepang, Begini Pergerakannya
",Positif
"
Saham Antam Melesat Usai Crazy Rich Surabaya Budi Said Jadi Tersangka
",Negatif
"
Biaya Admin dan Limit Transaksi BCA Naik Mulai Hari Ini, Jadi Segini
",Negatif
"
Podcast: Dihantui Angka Pengangguran Tinggi, Gen Z Bisa Apa?
",Netral
"
Laut Merah Makin Panas, Perdagangan Global Terancam
",Negatif
"
Jelang Debat Cawapres, IHSG Dibuka Naik Tipis
",Positif
"
Daftar & Kondisi 14 BUMN yang Jadi 'Pasien' PPA
",Netral
"
Siap-siap! Pajak Motor Bensin Bakal Naik untuk Subsidi Kendaraan Umum
",Negatif
"
Kalah Saing dengan Online, Jaringan Toko Ini PHK 2.350 Karyawan
",Negatif
"
Pasokan Listrik Jawa-Bali Luber, Apa Solusinya?
",Kritikal
"
Begini Cara Baru Beli Tiket MRT, 'Primadona' Transportasi Umum Jakarta
",Netral
"
Ada Kemungkinan Human Error di Balik Kecelakaan KA Turangga-Bandung Raya
",Negatif
"
Disubsidi Rp 10 Juta, Minat Modif Motor BBM ke Listrik Minim
",Netral
"
Apakah Iuran BPJS Bisa Dicairkan? Begini Jawabannya
",Netral
"
PUPR Mau Bangun Jalan Tol Pertama Di Kalimantan Barat, Panjangnya 90 Km!
",Positif
"
Merebak Isu Sri Mulyani-Basuki Siap Mundur, Ditepis Istana hingga Mahfud
",Negatif
"
Simak! Ini Arahan Jokowi Soal Impor Beras 2 Juta Ton
",Netral
"
Perbedaan BPJS Kesehatan dan KIS, Apa Saja?
",Label: Netral
"
Curhat Pengusaha Spa Kena Pajak Hiburan 40-75%, Merasa Dirampok
",Negatif
"
Utang Pinjol Bisa Hangus dengan Sendirinya, Benarkah Demikian?
",System: Negatif
"
Topang Rel Ganda Mojokerto-Sepanjang, Pembangunan 2 Flyover Ini Dikebut
",Negatif
"
Pegadaian Permudah Berangkat Haji ke Tanah Suci, Cek Caranya
",Positif
"
Apa Beda Cukai dan Pajak Rokok? Cek di Sini Jawabannya
",Netral
"
Lengkap! Aturan Bawa Duit Tunai dari Luar Negeri, Segera Cek
",Positif
"
Lengser Tahun Ini, Jokowi Bakal Terima Uang Pensiun Segini
",Positif
"
Dukung Ganjar-Mahfud, Ini Sosok Abdee Slank yang Mundur dari Komisaris Telkom
",Negatif
"
Sambut Imlek, Makan di Pusat Perbelanjaan Dapat Cashback
",Positif
"
Dukung Ganjar-Mahfud, Abdee Slank Mengundurkan Diri dari Komisaris Telkom
",Negatif
"
Mimpi 'Gila' Hilirisasi di Morowali
",Negatif
"
Lepas dari Rentenir, Penjual Tahu Telur Andalkan Pegadaian buat Modal Usaha
",Positif
